b,h,fc,rho,n_ax,P_kN,M,M_test
466.4941907301284,469.07488847906336,39.64293855705208,0.021055016431997114,0.5463781631064749,4739.664455649154,566.6144252873111,515.2642341344256
284.6674319134566,311.3278684581852,35.84650365911223,0.02060051571664483,0.4001839251157029,1271.3415000466657,156.2887140194266,150.58433461166274
308.1811918863085,349.7133105998256,38.13484473987299,0.025717417062652105,0.368490714227943,1514.4914429824605,242.6717542432488,262.152821664851
465.23472419035363,568.2497658774521,34.0613749066272,0.027205426492261597,0.14509511375815684,1306.550948189584,824.2636158600342,881.5230816545887
468.59046313191664,558.8758046297,33.773744952161564,0.010028066310828447,0.5543148168294746,4902.803195350622,597.0956975883305,584.6444612660715
544.3287524291914,546.1540445925016,29.202710677648682,0.019261908202915144,0.05967668331493483,518.0888827432565,596.4860773826201,523.7519075686167
449.9978487928822,453.4710217047534,42.83241672116918,0.023685321130147357,0.5092375994000791,4450.953102906588,569.652036836297,518.9145456659379
559.5231743296437,698.8839743156843,28.9471421499109,0.01709608096178905,0.5935746256439216,6718.992897005113,1121.09224777733,1164.345905226098
564.6393566524931,692.334135510492,29.987404622585657,0.025817072771595458,0.23405880833263334,2743.7893144906257,1478.527873032168,1364.1612598556262
537.339496221603,574.2167937922779,32.27090506168473,0.010143235499910485,0.4114050050216149,4096.428418000906,767.0930789602235,881.5882135373374
472.57283981802516,560.1837105071265,44.46105898489113,0.01329723005278409,0.52038492106501,6124.966815207472,808.4557526464808,797.568724031911
536.6733149685293,575.378692228376,36.037639864401996,0.020873189068172746,0.34443770995978296,3832.929314306201,1038.7578905033317,901.6433875125686
383.57251717794173,455.5685695916415,27.92332953298235,0.011222459957936057,0.0400452034325451,195.39747271172251,183.3308217371777,132.30631134694858
311.3304051194632,354.0386020089645,41.790639984836005,0.023400011799383176,0.17094242612349042,787.4102056981743,223.51270863286643,224.19366206907347
509.2392877496152,588.5953360776327,30.806817941603427,0.028448155127974176,0.3786420098076678,3496.3456231942596,1075.5324668577232,1145.6818642316186
433.2617021749,510.14172899029035,25.418969494170227,0.02668581907653969,0.11987732345628924,673.4977187433651,535.510618566018,521.9972059934923
405.02210178350754,424.09675022358226,39.64566261301111,0.024001415061454104,0.0710719895687337,483.9915969221973,350.73375497917567,340.4299688663137
425.5044244399805,494.33414353271564,44.23330103264023,0.0282733425771124,0.5942401654246005,5528.865720429035,645.975851181771,597.0360585160632
644.6013865806673,655.7951337396,42.8963653435176,0.024455328896800625,0.030061563876530945,545.1192145756962,1232.213256506056,1150.63920205132
564.3190494299712,673.6174063824999,25.754141151899585,0.023959444612353074,0.044971944070936465,440.2777568650993,1041.6450367700988,937.9422343447077
433.8069367653071,443.1180786836281,34.23782707330672,0.01006918655450425,0.08016157072894098,527.5800611442746,235.1372730426616,259.72801187100634
439.11672193981184,528.6119322919044,28.817553709132984,0.013805457307918833,0.43130289401401745,2885.0704422074723,529.2403997055716,506.11150162904806
368.3753155037542,428.74775643037685,31.0661224422167,0.023495852313745933,0.03425696220778507,168.08473719777928,276.48399610257457,284.320875757767
535.9673611926258,537.7200120798788,28.745822960314012,0.02573526324416408,0.396853224892748,3287.753155797471,865.8479265707268,899.5158958461627
352.24980964369115,435.1644902028533,40.68084199293017,0.029340205684488307,0.5273833049800282,3288.671745396934,425.322231326006,536.2192248905169
441.87911361815173,456.6476002112645,30.604723241873593,0.02559979717172467,0.5447745549849898,3364.262889353363,478.2350873869339,466.54993876989977
546.3666465932394,656.1097408019169,44.31727231684316,0.015351604326430346,0.08977538802277224,1426.2346329913416,953.2183141384451,948.7923423107778
353.2694979904626,390.8630374133519,35.49844544114667,0.017127839418495182,0.16926611811356382,829.6790288162138,246.49167543896417,277.43742069913765
544.6829178571152,549.274857874417,36.44141694119908,0.02595187477281327,0.12834423280660406,1399.281489698714,885.6430895659137,990.5137115042887
274.8200585710292,333.6061374329539,40.75679048052788,0.02066917192636003,0.3628489149258536,1355.839447067793,188.58966418850972,213.85598949322997
554.1664582235134,633.0576590613591,38.613316860584824,0.014800915648341,0.5092429376562473,6898.356381050113,1128.544591933458,1118.3172747922779
554.3612634481958,614.8393229954734,42.24555409724863,0.016639936884526474,0.12236361576011136,1761.926647570791,952.52999623094,818.3688819872325
368.2221352546366,395.7477771971809,27.546724443154037,0.016891462997980666,0.27640213177107237,1109.5317368485619,255.49099689862172,239.31739042379803
564.2258315093655,650.5936923242815,34.91120292923942,0.019437163220087945,0.24600242478926398,3152.586525149176,1249.8759563485708,962.640240771242
274.8320659333043,323.4272139220777,35.94954359211876,0.02971101105793325,0.35947047962039425,1148.6840065864073,192.62929507411198,163.3188650074338
426.43738940027407,434.44682421826417,27.182842551999645,0.017427180329243945,0.3933902718432494,1981.1182036634239,370.4253959122497,457.46428049832787
288.670513557758,360.11178675793565,39.65240205939884,0.015396701281912523,0.35689471597217837,1471.1243379023902,208.5234813618391,227.60484603093178
478.3326610627523,480.13574665971475,34.07984166628603,0.017837838901601795,0.32578359642206867,2549.8865523127424,588.8496890728014,558.0594472092391
513.2935549960346,618.5297081149176,37.40306197434484,0.026211451208384896,0.3716523174414249,4413.370390591462,1260.8285100790656,1178.965146069877
331.9301415298801,392.256883597499,42.26739104274587,0.011545007109469388,0.09288906401459021,511.19581923386124,176.75797462407823,160.38718934049652
303.5895231532674,320.80852042576385,39.16869452297396,0.025062844838783294,0.10281450281176895,392.21676286404846,164.56248013156937,149.7665233085141
439.01244381572235,461.82073592861127,40.42267742457217,0.027920458106272472,0.34679466666062153,2842.154910648821,646.1065055222891,667.7997410305315
342.4525996981224,379.40521780370216,30.856317539552883,0.016544236259258247,0.14187491968158783,568.7920145565189,198.69806419683476,215.6345648675388
270.49026433611937,336.30121824764876,33.94529466096842,0.02900543852285871,0.35001787862439604,1080.8113334655704,199.00050851760028,195.71276123774555
449.40334277927695,532.1329543947403,43.464051900433674,0.027915821948218747,0.4574990401312785,4755.288292405891,860.94880983411,973.6130971489091
353.0319205884923,419.478453127569,32.78040036896308,0.029481233591573543,0.49064078473457207,2381.7793910723913,369.4659898149316,287.22600740438213
556.5480102901399,568.7979511825438,34.42380882947267,0.029225265019496377,0.10262669679360495,1118.355633462818,990.0340545415402,1089.3069857560254
338.69859429002526,379.80617758728533,27.601613367126646,0.016337808961394796,0.07613349099291991,270.32463847210425,163.63744649851685,197.18651881745436
645.3642312925041,676.8452442025991,38.38218365543436,0.028764772974196127,0.05449670794374194,913.6802141550105,1545.5703486590482,1649.0929964249967
437.6794589092366,446.0440672979314,29.52495623547187,0.014229385262742717,0.30259093737303155,1744.1310408778427,385.3227475911892,357.52805433076236
300.6655972872736,342.1981118280918,28.290476829142644,0.022453085392951204,0.11064506161013318,322.05767210312433,155.20087382909023,148.2753640433283
543.2455306215671,551.6432606158837,42.389100437171074,0.021967525633842147,0.5012558522623534,6367.488000128899,994.1604316500125,871.4266975018764
627.9822698895671,670.861821227147,28.538088401809574,0.015584461041249326,0.16270651680665263,1956.1866284010516,1095.054088015574,994.8177649262898
438.5216053619406,476.1508618863136,36.784805987093286,0.026538832579255538,0.28492879963573736,2188.4689457767686,632.9685842906645,528.1435822881223
606.9271213228109,681.836197476295,30.323408622158222,0.011486368576059764,0.18954685651759062,2378.544072994342,1033.8977733898762,1058.4992467709708
444.1741251597967,499.9583254750588,34.67818817543418,0.028416086055481952,0.14210610919311564,1094.3499140283589,626.9831808942954,599.7031440114114
406.53382741336287,470.09144993963025,43.34774847172911,0.011950898257701553,0.5666909031626014,4694.526845603939,451.50933809789103,469.1347642558576
469.04089244805624,548.0853808061511,40.48139212183615,0.028587111597676282,0.07115639031313989,740.5054743960153,770.7418182018448,819.215221036002
626.1607730050736,698.0386020941296,40.35514597697497,0.011429837977442394,0.4473747509544971,7891.066246130862,1571.3634879752983,1605.2679396920612
599.0693532329615,679.5774699751062,26.851321939900075,0.0246582381774546,0.1751526802375428,1914.6902870869553,1339.4442423448475,1225.2143194680768
412.6076944871211,484.01805572363844,27.14053701466596,0.012957831329032124,0.08817121070749483,477.90780822970703,286.2626549863804,260.4541185279765
491.36594306136624,603.0915381233166,40.41703469859311,0.012476558465351062,0.12651211229294348,1515.2519132473312,702.1464437630932,713.5240044129409
496.30151865589926,498.9690781950476,34.571122509995185,0.016961800981908113,0.24705541033614176,2115.0814042051857,610.197216644163,549.7231781240723
467.9960765745371,511.72486407870815,41.933193115823464,0.012250043389104112,0.40142203118658704,4031.232714991992,665.9135062030472,695.272330433591
532.7292914490248,614.314280285523,32.509910638155425,0.010634331284955926,0.42163998308241046,4485.953324724034,881.0033955663746,936.3904317512491
450.98342471759236,465.8623397422683,37.58388109313064,0.012060132436409538,0.09719314625690062,767.4594714571701,331.30437970314904,329.3329495076894
532.8758859565309,593.7934287154917,30.351624746566383,0.01167426070656789,0.2692658685083843,2585.97728507733,768.2607188523405,777.3168082837495
565.2690355456915,584.4571511959,33.02059814545154,0.02859551240915112,0.09631006072031637,1050.6654850934792,1026.0669924248334,1000.7436895983606
560.43088162757,672.8238746453512,34.96558641137039,0.028906984695912775,0.13677727182718247,1803.3424472382303,1443.668081296643,1534.6221405689625
286.8529939093645,345.9730533123621,28.49551922409152,0.014619484474508672,0.16168470820654196,457.24312405491185,128.89330018906355,123.27269645677893
501.12126996243387,591.6060468305238,32.73308202819091,0.023068724343147336,0.5637222339720231,5470.506067882175,886.2949190618366,874.7945940803289
652.2129466021876,670.9695714498239,32.11643290250462,0.011527587125109486,0.18911524594318888,2657.945586402917,1115.2325388188233,1400.7102962969152
654.821256588286,687.1704759698586,29.813937144429893,0.01906357044741165,0.1391402983028221,1866.6355059355687,1312.70020375795,1193.4088454390528
264.77440989213636,305.8825219861477,40.18428915764178,0.0222289204273994,0.5903687432666115,1921.3669555825945,134.86536734806097,131.46969576845635
636.8760436631504,645.4560360982302,37.13051849188919,0.025997774184854,0.4251915763353531,6489.88864711955,1646.5377896416983,1746.4315532131818
673.1376876092756,692.4780160265377,33.6658109336468,0.02779023685170382,0.2762230101588621,4334.697854232037,1994.462153186104,1900.8590329307744
599.3100598798193,682.8840718443854,36.48377066391799,0.011692110773969247,0.5750981076454283,8586.975155629952,1218.3683195361739,1252.321837468854
330.7348913492612,359.50560489299914,33.948724485951786,0.020712635162657117,0.5206928901033447,2101.7971014777654,218.935118327933,222.61011501838644
686.961329625042,689.051525529182,31.642296775668548,0.02617845169995641,0.5601022871553549,8389.176558321607,1714.451645465605,1789.588457509504
617.4421433502431,655.9742222882082,29.4269081498313,0.015153314492323062,0.39471384101652696,4704.462720718751,1217.177127678095,1300.500713611597
528.0333926853106,628.9495310172282,38.988396288573384,0.014393940025932285,0.17483753083710563,2263.8477806479823,944.9663320358948,1149.2724318304336
452.5007659649192,491.99516952313286,25.266597624827543,0.029483497258513396,0.4968949625801208,2795.06244949508,578.8842394813056,629.1957510729316
384.40260799490886,392.94916785572156,27.031051740170014,0.0239391919439623,0.4991322194183425,2037.9862406986304,291.12109546662793,314.6754556370962
562.6904631414145,620.7522314873231,36.34525802369161,0.013225643648021913,0.40194135230301664,5102.679482820514,1085.9408211249204,1205.3917659978779
598.1030104663095,669.4120639133878,30.78441369377024,0.014065522610129142,0.5870094315915949,7235.115841395397,1076.5096382449099,1105.047073782382
385.7550790198892,406.45210891691704,30.74459461962896,0.02192953921123389,0.2611957908224922,1259.0876938393355,332.1423490382278,398.9917317628516
459.27766867797743,515.5737630488748,40.37390164390118,0.025660241057434183,0.25213544752362105,2410.4646433204534,783.2837002856556,734.5749680300321
442.095607491465,477.1011315898126,44.83090938995265,0.02906495494695855,0.5329547069592352,5039.581781923005,667.6381280364486,659.0455537650531
538.8705167362524,672.4069263924621,35.64010916194128,0.021158664547705278,0.22803824948394805,2944.850995819837,1313.1853615626967,1404.7878059263985
301.2042476856405,316.20428447537387,25.05167127177552,0.01491455716864799,0.5827512141984342,1390.4287324800905,108.91277480335955,109.19570955594695
588.1820940045276,592.8024782626244,37.02807866764603,0.015036244597767992,0.5449873438751089,7036.219908604937,995.5542407373309,939.5478214491928
528.8552831975718,545.7492987795987,40.117274073208016,0.02978466203914131,0.41198820228159716,4770.305893474922,1077.2266946351983,1027.1609358358119
299.9329055550084,311.34614604540843,28.627035882893498,0.028000577614678883,0.5459518515990283,1459.480626920995,152.56527402094244,151.57546616121638
525.8146763585448,587.6879091306962,29.858374387232047,0.02118249069077812,0.11429412156063691,1054.5556745424071,793.5535707023577,708.0356623103999
290.1796980833718,306.3966918094288,29.168511390840756,0.01987115032865708,0.4213711803108109,1092.7735903752618,135.18634886219778,126.23847803462833
541.5545575822416,603.1804009425712,40.6837007381719,0.013862402419881474,0.4613743985770786,6131.452665181533,1053.3242133388226,1020.6195132525002
415.5529287755414,505.1034893048312,43.62169882083856,0.01911495353396313,0.1809098374831288,1656.423848221419,576.6520033481783,534.9804498142522
541.8180902726575,671.6416883188025,41.050604222539626,0.024348240617538815,0.11914868196248372,1779.917783558923,1320.0490458834713,1434.955302037422
283.8789303269901,326.43299868962987,32.676911204446014,0.014436557509363034,0.03296615369178429,99.82435015749884,84.93305477773305,80.10967489370813
615.7290897985705,636.5269118449532,40.62205690219317,0.016971345087360805,0.23841514013644913,3795.7900524655147,1346.8851328961407,1434.7388301622855
292.05912778711104,326.6760035068406,35.916103039142214,0.01674438005252025,0.3679326620653097,1260.7981684739539,167.2607476754373,143.36328666586553
359.89873938264736,437.7239915216501,33.19423970844092,0.011155289907723185,0.38925964604990293,2035.5547384261126,313.3249464314346,316.3954340663581
380.86401641140026,472.11949277913334,34.12778020088869,0.023174935666956553,0.14452591496532746,886.9020186280328,426.5922387127454,500.8695412340655
621.6068947638995,686.424832313628,27.675423205799124,0.014409715561960445,0.4452687522255139,5258.057106157018,1238.5742830620438,1160.690337141462
445.9918209102567,524.8927368913828,44.435446020112224,0.028135494042112928,0.1918073708302399,1995.2269103182618,811.1645052768608,960.9718175043787
374.3870855207427,403.5458372683729,41.470273171544115,0.029758396075210553,0.5287410513205826,3312.7881000920593,394.00834609583,467.37986353842825
340.7975877098596,396.670285637738,29.170459615560624,0.010937316557128537,0.388827980463736,1533.2993889377358,222.28951165288845,231.29519630902195
582.3305865647815,655.247328263672,37.898284337736214,0.02618541661184351,0.5769344472115554,8342.97381820471,1415.0824280305671,1391.9390883781252
323.3165071333271,390.34777136692975,27.104427660988,0.015783556374575992,0.2636714784523104,901.9510697981017,208.08422183183598,223.90518201945693
308.250557162619,349.8218823341134,26.903355822315564,0.020264294235376686,0.14746185356846697,427.79626331377005,159.60145576817158,128.9131965323579
379.49981800741574,415.33230280303104,27.93118009211272,0.02426760623934534,0.4116083528633332,1812.0941003473713,348.3764590131029,354.8032783815585
484.2613719024545,534.4492259250931,36.406015491103744,0.023875430139030256,0.45331223312852087,4271.268463190412,810.6700464025691,896.4963487316276
427.96839052000126,521.6362008693071,31.380122317712228,0.023067270662807324,0.4015242133234118,2812.8449184092165,643.44868444249,667.452920810418
606.4206065760819,623.8843103651111,41.72816066063765,0.014851562040005456,0.17323524187568612,2734.9129212384955,1121.4415869774566,1092.173511814917
494.1939640395865,524.1903808024744,37.155279172217746,0.010716940134507672,0.12674922256904175,1219.9788927701106,477.08084222649194,496.1929935153555
344.6587557495678,415.3684857724842,42.122892668874115,0.026734654065535414,0.44098872307233705,2659.3073289186245,393.4361635378358,377.2049275983782
382.3838220400715,465.1585370723571,44.2641783742875,0.017682791909040478,0.0768061957775967,604.7128092155257,346.9967485575871,332.0801964817515
523.5471945053587,627.2483883883642,27.262461410009156,0.02731892068154578,0.23270583808511544,2083.376368137423,1110.4657324939753,1164.8046222491132
485.6582604758674,550.6025849679014,31.495081452604197,0.0238382470827544,0.2673109998518707,2251.275225769986,811.6157506796827,799.5662483114661
580.3797452527529,683.6310570789769,33.00219281707871,0.016768739495786538,0.5999981570311119,7856.457139907234,1186.6766705002838,1149.42868590708
378.6856527022781,447.76176443667237,32.31704297869328,0.01639772022451603,0.20887256549835587,1144.5608150280125,340.46882700804736,292.5030568425902
482.2422200003969,521.0446042085149,29.783178464137528,0.018427416932057517,0.48601595253507546,3637.154093272119,612.5666025078878,696.684412800419
442.89389015269796,537.5696806452673,39.14462201050969,0.022341255139157055,0.35715398938690524,3328.6034930566366,795.339280088593,713.233569489533
538.689367220914,639.3164833100241,28.578934400220028,0.02109050545979034,0.33223114397595443,3269.9467356164523,1136.6990461167356,1051.9071471277944
352.0607511747299,358.1894152746127,39.087720119156444,0.02540737667816444,0.3363111393709989,1657.7229560376793,297.0449266932477,302.09173259076283
380.9728273577342,462.60413469925066,32.7762636719562,0.02586811847453114,0.4280139635733664,2472.412288790127,475.4453382823612,470.4066112446679
560.7704433342955,663.9835846649188,35.59713506592095,0.016405496683756262,0.5309334216899274,7037.162321929115,1202.2270643523373,1047.8537126468646
311.4212061251379,317.22675542728166,38.12870754668722,0.015483488977500376,0.36804225738441976,1386.3336398082718,170.27779187058235,161.3840659627574
601.5366697705128,629.0825120726008,37.96649272909278,0.020266311618175933,0.27803834864872123,3994.6147349338116,1372.5390614802943,1339.3120073807136
414.715294931903,466.15361494848986,29.81540747601717,0.014201138751383263,0.07570023169391135,436.3320022223051,282.0967298000712,317.83708184113
628.0728590729198,631.9215941112411,34.32036562288334,0.01990683428729477,0.08648893137651234,1178.1095053614438,1054.2532568634028,973.4799078970083
263.0615079858183,303.9818243229168,31.73612254827686,0.02097860332578754,0.19981468427537574,507.0913332411592,119.30145861147493,108.4349867656641
409.7754270846149,446.01846310330825,44.58182121453697,0.014216477372623033,0.5032795662924424,4100.774160314776,456.1168542981958,465.4952414806317
278.6429145180058,331.4520148662559,37.58191817302548,0.021773630443583547,0.4720317760306333,1638.3958730331958,174.42093845134846,165.19637295402137
500.36636564939226,561.0458305346554,31.623989352136373,0.022827062668915273,0.043313140845790105,384.52340639376655,645.0020454133306,587.0507721958237
347.7240225588262,409.53963943982285,29.995664007845743,0.012274225390957225,0.4168059380458494,1780.4222638156946,251.22772330086516,263.70850949507974
548.6099556846572,581.0608282639146,25.263121204734823,0.026503543790340665,0.15507463738315452,1248.8580090272171,898.9735204529354,884.6272135487378
566.9766303236148,677.5205707768364,26.593346962478183,0.01938848996100303,0.4490581130029462,4587.363884269873,1194.446672163928,1190.0264443826745
342.7303314797312,350.7268409044991,41.24254263563256,0.017233034948844813,0.11706556576103287,580.3582264128498,190.03559282106156,211.95247262567125
632.5977478218377,645.9113181603096,29.795990447770098,0.021162599354878225,0.3120750517284131,3799.420954455833,1380.2280338326716,1387.4829807547417
308.7982956311247,323.7856606401354,37.8441463183792,0.012307762595576355,0.35360713547002987,1337.9880638144855,165.47460861595607,158.21927405378153
441.98937766619986,452.30820332435576,44.02163175224045,0.01997191789042663,0.5070496819027318,4462.342981157341,539.7015449280858,461.7756739500321
406.06725791289796,471.9096244714307,27.416965409311125,0.01213944800512891,0.3911661803050962,2055.121444044845,370.1579001353724,326.9259326042334
401.5646449861309,495.5398187333857,43.68388113782359,0.012005167660657113,0.2511274922455965,2182.978725972755,512.5513143038444,488.9619770770864
677.921561413299,690.5849287744178,28.791866667255853,0.027907761468637653,0.5745260695901622,7744.191887400984,1661.406376654285,1581.593406631577
558.6312850143404,610.2764752407313,42.704900055041264,0.021758380238833724,0.3355251022364548,4884.887994229535,1348.9273191254283,1183.8384001239372
342.5569114638149,423.5429450877044,39.57283906692453,0.024808794204824448,0.22378703867262487,1284.879277080232,373.9796277611327,358.7541801642772
389.65420908211536,407.93471420032006,41.42212242778598,0.01298708387503383,0.16274342041491843,1071.5336734202858,286.5903530018603,276.3554653201884
557.6898590305381,645.2480816757271,32.11856274291624,0.011150373205387969,0.3912037082929234,4521.45835769366,1031.0004274674989,874.4388646626055
646.2596147074557,652.522869095076,30.79398006903542,0.019227573418574877,0.194195418751573,2521.7821078717157,1269.1708115281308,1192.140770562138
502.7309222954002,504.28260221745813,36.83399143158053,0.016197321198825568,0.5478393364792775,5115.776699586316,624.120862833813,533.3099178902746
402.93202885774366,437.7182923849301,37.36387304262665,0.01168076020714953,0.42541409660653773,2803.433452318108,380.5818813231546,322.95601159195826
685.1017466456129,697.966939264367,42.1964426939844,0.013481166142133644,0.42930919052662986,8662.354488684115,1842.0455459452191,2050.9111092211933
371.5489622690822,426.3774181470801,27.435897268196246,0.021821958843281995,0.18399532149321932,799.7167573162994,311.02448062374674,329.153876571894
318.9617780207324,373.084951570625,33.09817268367692,0.011552105856310137,0.11559087363625047,455.2751428296801,146.42096676875727,118.85469581491876
616.851562296685,652.0392485216279,29.50104932929402,0.028849336731390493,0.07811787349379777,926.9200652083783,1327.9456825383263,1180.5571378336663
569.7968068750699,624.9341592445016,32.14052421886311,0.010217414952671302,0.5592362001970529,6400.332072262726,873.6928253553048,861.8056757940878
456.5260435540564,567.1557622285404,30.271705061194623,0.01733772789969045,0.3659250857366786,2868.1177243164684,725.6368977051283,690.0052091854311
594.354229817177,683.3654527111808,27.397632056949362,0.018165747570444216,0.3994732610147046,4445.279993797481,1300.196140053915,1293.4776244526104
537.3864104358275,670.2858308857675,31.107358301793226,0.013898195669131683,0.4222551112754467,4731.346616823785,1099.682004744931,1093.7965232263555
516.4823468828515,599.2994013207017,44.897938950096986,0.024188621240897976,0.23538479664768094,3271.1777207395016,1210.0315386251411,1256.6740715246485
575.6891120189895,644.2805638190711,38.84396394625143,0.0290411703219736,0.291575596590366,4200.855674376264,1638.5338548856892,1396.7846198634643
347.9604702950161,398.858696128843,36.80259721171943,0.01656864444254958,0.1787117996914114,912.8105927717803,257.73164750630474,255.14634788606105
322.5701813787531,356.4986227604127,41.003177605119824,0.011595358421002941,0.1043281997841732,491.92772804115293,146.3378188494941,150.62887148843689
457.7683474587235,568.0247397259743,37.878931673904724,0.015951694510754177,0.4391084205791339,4324.9640169475515,785.4188798795391,688.5487267898371
579.8618270946291,585.8474146619011,34.28139052200603,0.012601326104102403,0.5865493348086365,6830.806978389188,833.7028209427004,848.4881461845121
308.94486942378256,366.8211715129089,35.32699686203711,0.026963126963588484,0.17874427055356013,715.6064239525926,238.3226721170292,267.41747740983635
374.28778710315197,458.2229092419504,25.968469786535977,0.015728690422551664,0.14479698588867115,644.8939989220563,285.2609143099083,270.0651946149178
611.7787680605547,664.1023064864219,39.872550084970996,0.02202351219240372,0.32573119979236587,5276.704334848286,1703.9069490810105,1751.9046347119954
490.04917746348775,524.5603070200891,32.14409306911474,0.015117040702302399,0.1699104633877721,1403.9653535434918,553.7301671579994,549.3864668144536
459.166221197753,531.3343659705091,41.663511335272354,0.010757012176347166,0.10517980953222784,1069.119095865774,452.66770299836156,593.5260681006567
371.2662277756707,377.6519091563174,33.25428624693915,0.02043076602860659,0.16089761233235333,750.1953365829278,251.34917029318981,277.3066560482005
424.1016125621429,510.4088994471501,38.633775654224344,0.025176969735768398,0.5279204593021098,4414.929862978373,647.0121398261044,628.1440884389895
425.02190094349055,509.373890957968,33.7225893305662,0.026859034088711042,0.5957911023324366,4349.736178089924,586.1841126287619,486.6438608090989
325.0797718526401,335.5742560985088,28.108754913915472,0.01600024511966125,0.21608943980169548,662.6035141300955,151.57776915690965,158.92008774156898
616.451562650722,692.7770772506825,35.384188383066586,0.011463250141120073,0.23781187086398559,3593.6455145501973,1284.7983945711871,1249.7282036990125
482.0221713168767,528.5582401823098,44.29695684693539,0.015263245153049991,0.4917667479871981,5549.999113336745,765.947366987586,913.5421218708186
288.5118681105328,302.5635530657241,29.91905160447547,0.01964618920925828,0.056562625836806255,147.72625219291388,98.33510047478228,117.673634021168
545.1714774744562,609.0596804901554,28.8241227271431,0.027930953471339885,0.2689565534277514,2574.134323669165,1157.4164434959994,1340.1030489008122
676.1607795235324,691.3062855360583,41.8632440044188,0.026568927544462793,0.43290411969592546,8471.202811710282,2135.857262927376,2222.82936518233
452.7583843874386,535.9480113283802,32.60440977578862,0.01366564698618275,0.43600626776654083,3449.516610407434,603.7403782531292,532.7089486457223
384.1907219095581,427.872654513066,35.21555209096669,0.02095306973385561,0.4062506943291604,2351.7438755607436,395.8743162412224,439.89403382865606
312.7455243035752,375.00308629111396,36.23849381390282,0.021173420170454746,0.0728095257535934,309.44558175153236,189.90605583064175,189.63060962818477
482.2853500299791,569.0106535667477,36.63097148113184,0.01767025675328375,0.2396848199972407,2409.4251205908595,804.4507892364132,922.3733956997698
348.81182659348855,378.042959382722,41.13947060934494,0.021595245484501285,0.4171204758984437,2262.8333133708643,306.7806854631364,297.63016526520073
488.8014086834271,531.0751570071437,33.157149083188884,0.02863061931248606,0.587071914949768,5053.088698004338,753.9022086845524,641.050475218884
473.9660936231348,540.8956705518503,35.12699180352689,0.012139746488732816,0.31731926344890327,2857.578545802845,665.0473737114983,555.398898378962
549.2291684926283,684.9692372497524,26.65673568648026,0.028781448759666636,0.34762260329765793,3486.0983426855755,1505.9525256589975,1347.4972923990224
292.61609367252885,328.9061062119507,42.53157691561612,0.020739581041102177,0.5212239839160635,2133.5657012428555,185.0226876994213,203.61258419552962
426.9628545384928,499.9891294634474,38.46054647225753,0.02447633178146161,0.1287045540960624,1056.7202272042516,569.8352931656115,491.5236326374636
597.0747910517953,597.6389917130593,31.674524452849113,0.017022860985973734,0.4070196299283231,4600.373764926484,1053.8926656142737,1050.2908719317184
